4671
1057	6	6	0	0	0
1058	6	6	0	0	0
1059	6	6	0	0	0
1060	6	6	0	0	0
1064	6	6	0	0	0
1066	6	6	0	0	0
1067	6	6	0	0	0
1070	6	6	0	0	0
1072	6	6	0	0	0
1073	6	6	0	0	0
1077	6	6	0	0	0
1078	6	6	0	0	0
1081	6	6	0	0	0
1082	6	6	0	0	0
1083	6	6	0	0	0
1084	4	4	0	0	0
1086	6	6	0	0	0
1088	4	4	0	0	0
1090	6	6	0	0	0
1091	6	6	0	0	0
1092	6	6	0	0	0
1094	6	6	0	0	0
1095	4	4	0	0	0
1097	6	6	0	0	0
1098	6	6	0	0	0
1100	6	6	0	0	0
1101	6	6	0	0	0
1103	6	6	0	0	0
1106	6	6	0	0	0
1108	6	6	0	0	0
1111	6	6	0	0	0
1113	6	6	0	0	0
1114	3	3	0	0	0
1115	6	6	0	0	0
1117	3	3	0	0	0
1118	6	6	0	0	0
1120	6	6	0	0	0
1122	6	6	0	0	0
1126	6	6	0	0	0
1131	6	6	0	0	0
1133	6	6	0	0	0
1136	6	6	0	0	0
1138	6	6	0	0	0
1141	4	4	0	0	0
1142	6	6	0	0	0
1147	6	6	0	0	0
1149	6	6	0	0	0
1152	6	6	0	0	0
1153	6	6	0	0	0
1154	6	6	0	0	0
1155	6	6	0	0	0
1156	6	6	0	0	0
1158	6	6	0	0	0
1162	4	4	0	0	0
1163	6	6	0	0	0
1164	6	6	0	0	0
1166	6	6	0	0	0
1167	6	6	0	0	0
1169	6	6	0	0	0
1173	4	4	0	0	0
1175	6	6	0	0	0
1176	6	6	0	0	0
1179	6	6	0	0	0
1180	6	6	0	0	0
1182	6	6	0	0	0
1184	6	6	0	0	0
1189	6	6	0	0	0
1190	6	6	0	0	0
1194	6	6	0	0	0
1198	6	6	0	0	0
1200	6	6	0	0	0
1202	6	6	0	0	0
1205	6	6	0	0	0
1207	6	6	0	0	0
1209	6	6	0	0	0
1210	6	6	0	0	0
1212	6	6	0	0	0
1214	6	6	0	0	0
1215	3	3	0	0	0
1216	3	3	0	0	0
1218	6	6	0	0	0
1220	6	6	0	0	0
1221	6	6	0	0	0
1223	6	6	0	0	0
1225	3	3	0	0	0
1226	3	3	0	0	0
1228	6	6	0	0	0
1229	6	6	0	0	0
1231	6	6	0	0	0
1233	6	6	0	0	0
1234	6	6	0	0	0
1235	6	6	0	0	0
1238	6	6	0	0	0
1240	6	6	0	0	0
1241	6	6	0	0	0
1244	6	6	0	0	0
1247	6	6	0	0	0
1250	6	6	0	0	0
1251	6	6	0	0	0
1253	6	6	0	0	0
1254	6	6	0	0	0
1256	6	6	0	0	0
1258	6	6	0	0	0
1259	6	6	0	0	0
1260	6	6	0	0	0
1262	6	6	0	0	0
1267	3	3	0	0	0
1268	6	6	0	0	0
1269	6	6	0	0	0
1272	6	6	0	0	0
1275	6	6	0	0	0
1276	6	6	0	0	0
1281	6	6	0	0	0
1285	6	6	0	0	0
1289	6	6	0	0	0
1290	6	6	0	0	0
1298	6	6	0	0	0
1302	6	6	0	0	0
1304	6	6	0	0	0
1307	6	6	0	0	0
1309	4	4	0	0	0
1310	6	6	0	0	0
1313	4	4	0	0	0
1316	6	6	0	0	0
1317	6	6	0	0	0
1319	6	6	0	0	0
1320	6	6	0	0	0
1324	4	4	0	0	0
1325	6	6	0	0	0
1327	6	6	0	0	0
1331	6	6	0	0	0
1332	6	6	0	0	0
1334	4	4	0	0	0
1335	4	4	0	0	0
1339	6	6	0	0	0
1341	6	6	0	0	0
1343	6	6	0	0	0
1344	6	6	0	0	0
1347	3	3	0	0	0
1348	6	6	0	0	0
1350	6	6	0	0	0
1351	6	6	0	0	0
1354	6	6	0	0	0
1356	6	6	0	0	0
1358	6	6	0	0	0
1360	6	6	0	0	0
1364	6	6	0	0	0
1365	6	6	0	0	0
1366	6	6	0	0	0
1368	6	6	0	0	0
1370	6	6	0	0	0
1372	6	6	0	0	0
1374	6	6	0	0	0
1376	6	6	0	0	0
1377	6	6	0	0	0
1379	6	6	0	0	0
1380	6	6	0	0	0
1385	6	6	0	0	0
1388	6	6	0	0	0
1390	6	6	0	0	0
1391	6	6	0	0	0
1393	6	6	0	0	0
1397	6	6	0	0	0
1399	6	6	0	0	0
1403	6	6	0	0	0
1405	6	6	0	0	0
1406	6	6	0	0	0
1408	3	3	0	0	0
1411	6	6	0	0	0
1412	6	6	0	0	0
1413	6	6	0	0	0
1418	6	6	0	0	0
